ID;Precio (€/mes);Tipo;Teléfono;Ciudad;Dirección;Barrio;Habitaciones;Baños;Superficie (m2);Planta;Ascensor;Terraza;Parking;Calefacción;Aire;Balcón;Precio del m2 (€/m2)
162723151;1200;Piso;944947506;Bilbao;Plaza Sarrikoalde;Deusto;3.0;2.0;100.0;2.0;True;False;False;False;False;False;12.0
162719963;950;Apartamento;944946379;Bilbao;;Abando - Albia;1.0;1.0;58.0;;False;False;False;True;False;False;16.379310344827587
162782202;800;Piso;944683691;Bilbao;;Abando - Albia;1.0;1.0;50.0;2.0;False;False;False;True;False;False;16.0
162627199;1600;Piso;944948913;Bilbao;;Abando - Albia;4.0;2.0;140.0;1.0;True;False;False;False;False;False;11.428571428571429
162759019;850;Piso;944943215;Bilbao;Recalde Zumarkalea;Indautxu;2.0;1.0;65.0;6.0;True;False;False;False;False;False;13.076923076923077
162748711;1240;Piso;944946379;Bilbao;;Abando - Albia;1.0;1.0;74.0;14.0;True;False;False;False;False;False;16.756756756756758
162745550;1150;Piso;944948913;Bilbao;;Abando - Albia;1.0;1.0;66.0;14.0;True;False;False;False;False;False;17.424242424242426
162673918;795;Piso;944943215;Bilbao;Kontzezio Zeharkalea;Ibaiondo;2.0;2.0;65.0;3.0;False;False;False;True;False;False;12.23076923076923
162729597;790;Piso;944684358;Bilbao;;Uribarri;2.0;1.0;80.0;3.0;False;False;False;False;False;True;9.875
162560970;2200;Piso;944948913;Bilbao;;Abando - Albia;3.0;2.0;145.0;2.0;True;False;False;False;False;False;15.172413793103448
162724334;1300;Piso;944948913;Bilbao;;Ibaiondo;3.0;2.0;74.0;;False;False;False;True;False;False;17.56756756756757
162311236;1000;Piso;944684358;Bilbao;;Deusto;2.0;2.0;74.0;4.0;True;False;False;False;False;False;13.513513513513514
162294624;2200;Piso;944684358;Bilbao;;Indautxu;3.0;2.0;140.0;2.0;True;False;False;False;False;False;15.714285714285714
162238585;1000;Piso;944684358;Bilbao;;Indautxu;1.0;1.0;60.0;8.0;True;False;False;False;False;False;16.666666666666668
163105246;1375;Piso;944945831;Bilbao;;Indautxu;3.0;2.0;110.0;2.0;True;False;False;False;False;False;12.5
163105245;1430;Piso;944945831;Bilbao;;Indautxu;3.0;2.0;110.0;5.0;True;False;False;False;False;False;13.0
159251574;1950;Piso;944946379;Bilbao;;Basurtu - Zorrotza;6.0;3.0;200.0;4.0;True;False;False;False;False;False;9.75
163042488;650;Apartamento;944943351;Bilbao;Itxaropen Kalea;Ibaiondo;1.0;1.0;45.0;5.0;True;False;False;False;False;False;14.444444444444445
163041080;1200;Piso;944685068;Bilbao;;Ibaiondo;4.0;2.0;70.0;2.0;True;False;False;False;False;False;17.142857142857142
163010137;1200;Piso;944684358;Bilbao;;Ibaiondo;4.0;2.0;90.0;2.0;True;False;False;False;False;False;13.333333333333334
163001873;1300;Piso;944947506;Bilbao;Calle Luis Briñas;Basurtu - Zorrotza;4.0;1.0;65.0;2.0;True;False;False;False;False;False;20.0
162941614;1200;Piso;944948913;Bilbao;;Deusto;3.0;2.0;110.0;2.0;True;False;False;False;False;False;10.909090909090908
162928845;800;Piso;944947594;Bilbao;;Indautxu;2.0;1.0;65.0;1.0;True;False;False;False;False;False;12.307692307692308
162706869;1050;Piso;944947506;Bilbao;Calle Francesc Macia;Deusto;3.0;2.0;100.0;5.0;True;False;False;False;False;False;10.5
155700749;800;Piso;944684358;Bilbao;;Errekalde;1.0;1.0;50.0;1.0;True;False;False;False;False;False;16.0
162560669;1200;Piso;944684358;Bilbao;;Errekalde;3.0;2.0;104.0;2.0;True;False;False;False;False;False;11.538461538461538
162521873;1100;Piso;944947594;Bilbao;Alameda Gregorio de la Revilla;Indautxu;3.0;1.0;90.0;5.0;True;False;False;False;False;False;12.222222222222221
162684881;830;Piso;944683691;Bilbao;;Errekalde;2.0;1.0;67.0;6.0;True;False;False;False;False;False;12.388059701492537
163104288;800;Piso;931335749;Bilbao;;Ibaiondo;2.0;1.0;60.0;;False;False;False;False;True;False;13.333333333333334
161995452;1300;Piso;944943215;Bilbao;San Frantzisko Kalea;Ibaiondo;3.0;2.0;155.0;1.0;False;True;False;False;False;False;8.387096774193548
163037389;800;Apartamento;944947506;Bilbao;Calle María Victoria Uribe Laso;Errekalde;1.0;1.0;48.0;1.0;True;False;False;False;False;False;16.666666666666668
162370824;695;Apartamento;944947912;Bilbao;Calle Lutxana;Abando - Albia;1.0;1.0;40.0;7.0;True;False;False;False;False;False;17.375
161835897;900;Piso;944943215;Bilbao;José María de Escuza Kalea;Indautxu;2.0;1.0;75.0;1.0;True;False;False;False;False;False;12.0
162675617;925;Piso;944684358;Bilbao;;Indautxu;2.0;1.0;75.0;6.0;True;False;False;False;False;False;12.333333333333334
162804092;980;Piso;944947506;Bilbao;Calle General Castillo;Ibaiondo;4.0;1.0;95.0;3.0;True;False;False;False;False;False;10.31578947368421
162062350;850;Apartamento;944945831;Bilbao;;Ibaiondo;1.0;1.0;55.0;3.0;False;False;False;True;False;False;15.454545454545455
161678668;1850;Piso;944945831;Bilbao;Don Diego López Haroko Kale Nagusia;Abando - Albia;2.0;2.0;110.0;;True;False;False;False;False;False;16.818181818181817
162446359;820;Piso;944684358;Bilbao;;Indautxu;1.0;1.0;55.0;1.0;True;False;False;False;False;False;14.909090909090908
162034855;2200;Piso;944684358;Bilbao;;Abando - Albia;2.0;2.0;100.0;2.0;True;False;False;False;False;False;22.0
160046650;860;Piso;944684358;Bilbao;;Errekalde;1.0;1.0;70.0;3.0;True;False;False;False;False;False;12.285714285714286
162623012;855;Piso;944943215;Bilbao;Txakolin Kalea;Deusto;2.0;1.0;70.0;1.0;True;False;False;False;False;False;12.214285714285714
162769435;980;Piso;944683691;Bilbao;;Ibaiondo;4.0;1.0;100.0;3.0;False;False;False;False;False;True;9.8
162701707;800;Apartamento;944947506;Bilbao;Puente de Deustu;Deusto;1.0;1.0;46.0;6.0;True;False;False;False;False;False;17.391304347826086
162626951;1400;Piso;944948913;Bilbao;;Indautxu;3.0;2.0;150.0;2.0;True;False;False;False;False;False;9.333333333333334
162702200;1050;Piso;944684358;Bilbao;;Deusto;3.0;2.0;100.0;5.0;True;False;False;False;False;False;10.5
161834375;900;Piso;944684358;Bilbao;;Indautxu;2.0;1.0;85.0;1.0;True;False;False;False;False;False;10.588235294117647
163105065;700;Piso;944945781;Bilbao;Padurako Guduaren Kalea;Errekalde;3.0;1.0;69.0;5.0;False;False;False;True;False;False;10.144927536231885
163104387;2200;Piso;931335749;Bilbao;;Indautxu;3.0;2.0;140.0;;False;False;False;False;True;False;15.714285714285714
163103383;850;Piso;931335749;Bilbao;;Errekalde;3.0;1.0;85.0;;False;False;False;False;True;False;10.0
163102849;2000;Piso;944946379;Bilbao;;Indautxu;5.0;3.0;159.0;5.0;True;False;False;False;False;False;12.578616352201259
163101217;950;Piso;944947506;Bilbao;Calle Labayru;Errekalde;3.0;1.0;80.0;5.0;True;False;False;False;False;False;11.875
161449171;1300;Piso;944685068;Bilbao;;Ibaiondo;3.0;2.0;150.0;5.0;True;False;False;False;False;False;8.666666666666666
163025941;710;Piso;944684358;Bilbao;;Uribarri;2.0;1.0;65.0;3.0;True;False;False;False;False;False;10.923076923076923
163023684;950;Piso;944943412;Bilbao;;Abando - Albia;2.0;2.0;66.0;6.0;True;False;False;False;False;False;14.393939393939394
162993562;700;Piso;944684358;Bilbao;;Abando - Albia;1.0;1.0;35.0;;True;True;False;False;False;False;20.0
162949743;875;Apartamento;944945831;Bilbao;;Basurtu - Zorrotza;1.0;1.0;60.0;4.0;True;False;False;False;False;False;14.583333333333334
162937006;1050;Piso;944947389;Bilbao;;Errekalde;4.0;2.0;100.0;;True;False;False;False;False;True;10.5
160235815;1100;Piso;944948237;Bilbao;Calle Villarías;Abando - Albia;2.0;2.0;73.0;1.0;True;False;False;False;False;False;15.068493150684931
162872965;1375;Piso;944945831;Bilbao;;Indautxu;3.0;2.0;110.0;2.0;True;False;False;False;False;False;12.5
162872525;950;Piso;944943296;Bilbao;Uhagón;Indautxu;2.0;1.0;60.0;;True;False;False;False;False;True;15.833333333333334
162859910;800;Apartamento;944945831;Bilbao;;Begoña - Santutxu;1.0;1.0;50.0;3.0;True;False;False;False;False;False;16.0
162843887;725;Piso;944684358;Bilbao;;Basurtu - Zorrotza;1.0;1.0;50.0;1.0;True;False;False;False;False;False;14.5
162809355;850;Piso;944943215;Bilbao;;Ibaiondo;2.0;2.0;75.0;3.0;True;False;False;False;False;False;11.333333333333334
160295083;1500;Piso;944686073;Bilbao;;Abando - Albia;5.0;8.0;230.0;1.0;True;False;False;False;False;False;6.521739130434782
162660106;800;Piso;944945831;Bilbao;;Abando - Albia;1.0;1.0;60.0;6.0;True;False;False;False;False;False;13.333333333333334
162719100;1850;Piso;944684531;Bilbao;Calle Marqués del Puerto;Abando - Albia;2.0;2.0;135.0;3.0;True;False;False;False;False;False;13.703703703703704
162783823;1350;Piso;944948913;Bilbao;;Indautxu;4.0;2.0;90.0;2.0;True;False;False;False;False;False;15.0
162767429;980;Piso;944943215;Bilbao;Castillo Jeneralaren Kalea;Ibaiondo;4.0;1.0;110.0;3.0;False;False;False;False;False;True;8.909090909090908
162577128;750;Piso;944943351;Bilbao;Artekale Kalea;Ibaiondo;1.0;1.0;81.0;2.0;False;False;False;False;False;True;9.25925925925926
163100491;900;Piso;944945831;Bilbao;;Indautxu;1.0;1.0;55.0;5.0;True;False;False;False;False;False;16.363636363636363
163087299;1800;Piso;931335749;Bilbao;;Abando - Albia;4.0;2.0;130.0;;False;False;False;False;True;False;13.846153846153847
163061391;900;Piso;944943296;Bilbao;Egaña;Indautxu;2.0;1.0;68.0;3.0;True;False;False;False;False;False;13.235294117647058
158954141;1600;Piso;944684358;Bilbao;;Abando - Albia;4.0;2.0;140.0;1.0;True;False;False;False;False;False;11.428571428571429
163024935;1050;Piso;944943215;Bilbao;Basurtugorta Plaza;Basurtu - Zorrotza;3.0;2.0;104.0;5.0;True;False;False;False;False;False;10.096153846153847
162996616;1900;Piso;944943215;Bilbao;Ercilla Kalea;Abando - Albia;5.0;2.0;155.0;;True;False;False;False;False;False;12.258064516129032
162952108;1250;Piso;944945831;Bilbao;;Errekalde;4.0;2.0;95.0;2.0;True;False;False;False;False;False;13.157894736842104
162950956;1020;Piso;944947506;Bilbao;Calle Blas de Otero;Deusto;3.0;1.0;75.0;2.0;True;False;False;False;False;False;13.6
162867209;800;Piso;944684358;Bilbao;;Ibaiondo;2.0;1.0;60.0;4.0;False;False;False;True;False;False;13.333333333333334
162859993;800;Piso;944943215;Bilbao;Goienkale;Ibaiondo;2.0;1.0;75.0;4.0;False;False;False;False;False;True;10.666666666666666
162820954;875;Piso;944152323;Bilbao;;Uribarri;2.0;1.0;70.0;;True;False;False;False;False;False;12.5
161960283;1300;Piso;944684358;Bilbao;;Ibaiondo;3.0;2.0;160.0;1.0;False;True;False;False;False;False;8.125
162707337;850;Piso;944943215;Bilbao;Loruri Zeharkalea;Uribarri;2.0;2.0;70.0;6.0;True;False;False;False;False;False;12.142857142857142
163087264;1100;Piso;944947594;Bilbao;Alameda Gregorio de la Revilla;Indautxu;3.0;1.0;90.0;5.0;True;False;False;False;False;False;12.222222222222221
163076962;900;Piso;944684358;Bilbao;;Basurtu - Zorrotza;1.0;1.0;55.0;5.0;True;False;False;False;False;False;16.363636363636363
162552053;1400;Piso;944947912;Bilbao;Paseo Uribitarte;Abando - Albia;1.0;1.0;55.0;8.0;True;False;False;False;False;False;25.454545454545453
162754463;1150;Apartamento;944947506;Bilbao;Paseo Uribitarte;Abando - Albia;1.0;1.0;65.0;14.0;True;False;False;False;False;False;17.692307692307693
163074709;2100;Piso;944945831;Bilbao;;Abando - Albia;6.0;2.0;185.0;;True;False;False;False;False;False;11.35135135135135
163033982;800;Piso;944685068;Bilbao;;Abando - Albia;2.0;1.0;48.0;3.0;True;False;False;False;False;False;16.666666666666668
163010149;700;Piso;944684358;Bilbao;;Basurtu - Zorrotza;2.0;1.0;40.0;3.0;False;False;False;True;False;False;17.5
162976929;775;Piso;944947564;Bilbao;;Ibaiondo;2.0;1.0;65.0;7.0;True;False;False;False;False;False;11.923076923076923
162942539;1300;Ático;944946379;Bilbao;;Ibaiondo;2.0;2.0;114.0;5.0;True;False;False;False;False;False;11.403508771929825
162935524;800;Apartamento;944943215;Bilbao;Lersundi Kalea;Abando - Albia;1.0;1.0;50.0;3.0;True;False;False;False;False;False;16.0
161309758;2600;Piso;944684312;Bilbao;Avda Universidades;Uribarri;2.0;2.0;285.0;5.0;True;False;False;False;False;False;9.12280701754386
162653440;850;Piso;944946379;Bilbao;;Indautxu;2.0;1.0;65.0;4.0;True;False;False;False;False;False;13.076923076923077
162657564;900;Piso;944943296;Bilbao;Juan de Ajuriaguerra;Abando - Albia;2.0;1.0;50.0;;True;False;False;False;False;False;18.0
162678379;1350;Piso;944946379;Bilbao;;Abando - Albia;3.0;1.0;110.0;5.0;True;False;False;False;False;False;12.272727272727273
162348336;1100;Piso;944684358;Bilbao;;Uribarri;3.0;2.0;100.0;6.0;True;False;False;False;False;False;11.0
162802927;1500;Piso;944947741;Bilbao;Calle Arechavaleta;Indautxu;3.0;3.0;140.0;4.0;True;False;False;False;False;False;10.714285714285714
163022605;850;Piso;944684358;Bilbao;;Deusto;2.0;2.0;60.0;2.0;False;True;False;False;False;False;14.166666666666666
162968956;1190;Piso;944684358;Bilbao;;Indautxu;3.0;2.0;90.0;1.0;True;False;False;False;False;False;13.222222222222221
162814957;1800;Piso;944684358;Bilbao;;Deusto;4.0;2.0;109.0;2.0;True;False;False;False;False;False;16.513761467889907
161708519;975;Piso;944946379;Bilbao;;Abando - Albia;2.0;2.0;80.0;2.0;True;False;False;False;False;False;12.1875
162362263;1400;Piso;944945831;Bilbao;;Abando - Albia;3.0;3.0;120.0;5.0;True;False;False;False;False;False;11.666666666666666
162618774;1122;Piso;944943215;Bilbao;De Berriotxoa San Valentin Kalea;Uribarri;3.0;1.0;75.0;2.0;True;False;False;False;False;False;14.96
162746274;800;Piso;944684358;Bilbao;;Abando - Albia;1.0;1.0;50.0;7.0;True;False;False;False;False;False;16.0
163074464;1060;Piso;944946719;Bilbao;Calle Doctor Félix Landín;Errekalde;3.0;2.0;90.0;1.0;True;False;False;False;False;False;11.777777777777779
162627541;1050;Piso;944943215;Bilbao;Calle General Concha;Indautxu;3.0;2.0;85.0;4.0;True;False;False;False;False;False;12.352941176470589
162741727;1150;Apartamento;944945831;Bilbao;;Abando - Albia;1.0;1.0;66.0;14.0;True;False;False;False;False;False;17.424242424242426
161386929;1400;Piso;944684358;Bilbao;;Indautxu;3.0;2.0;150.0;3.0;True;False;False;False;False;False;9.333333333333334
163002424;1050;Piso;944948913;Bilbao;;Abando - Albia;2.0;1.0;86.0;12.0;True;False;False;False;False;False;12.209302325581396
162952168;1020;Piso;944943215;Bilbao;Blas de Otero Kalea;Deusto;3.0;1.0;70.0;2.0;True;False;False;False;False;False;14.571428571428571
162865258;800;Apartamento;944943215;Bilbao;Calle Santo Rosario;Begoña - Santutxu;1.0;1.0;50.0;3.0;True;False;False;False;False;False;16.0
162756709;790;Apartamento;944948961;Bilbao;Artekale;Ibaiondo;1.0;1.0;50.0;2.0;False;False;False;False;False;True;15.8
162522676;1800;Piso;944943296;Bilbao;Gran Vía;Indautxu;4.0;4.0;170.0;;True;False;False;True;False;False;10.588235294117647
161667905;1300;Piso;944945831;Bilbao;;Basurtu - Zorrotza;2.0;1.0;80.0;1.0;True;False;False;False;False;False;16.25
162742855;900;Piso;944948961;Bilbao;Iturribide;Ibaiondo;3.0;2.0;100.0;3.0;True;False;False;False;False;False;9.0
163108448;1800;Piso;944943215;Bilbao;Luis Iruarrizaga Kalea;Ibaiondo;5.0;3.0;160.0;1.0;True;False;False;False;False;False;11.25
163106134;850;Piso;944684358;Bilbao;;Errekalde;2.0;1.0;75.0;1.0;True;False;False;False;False;False;11.333333333333334
163105546;950;Piso;944945030;Bilbao;Calle Tutulu;Uribarri;3.0;2.0;95.0;3.0;True;False;False;False;False;False;10.0
163103912;900;Piso;Unknown;Bilbao;Calle Txakolín;Deusto;2.0;1.0;;;False;False;False;True;False;False;
163102914;1200;Piso;944943215;Bilbao;Zubiaurre Pintores Kalea;Errekalde;4.0;2.0;120.0;2.0;True;False;False;False;False;False;10.0
163101804;950;Piso;944943581;Bilbao;;Deusto;3.0;2.0;90.0;;False;False;False;False;False;False;10.555555555555555
163100841;1400;Piso;944943581;Bilbao;;Indautxu;4.0;2.0;110.0;;True;False;False;True;False;False;12.727272727272727
163100772;750;Ático;944945112;Bilbao;Marques del Puerto;Ibaiondo;1.0;1.0;45.0;6.0;True;False;False;False;False;False;16.666666666666668
163089343;1450;Piso;944943581;Bilbao;Calle Blas de Otero;Deusto;4.0;2.0;120.0;;False;False;False;False;False;False;12.083333333333334
163088648;775;Apartamento;944947312;Bilbao;Calle Bruno Mauricio Zabala;Ibaiondo;2.0;1.0;;1.0;False;False;False;False;False;True;
162371894;900;Piso;944947861;Bilbao;Doctor Areilza;Indautxu;2.0;1.0;80.0;7.0;True;False;False;False;False;False;11.25
163014417;1200;Piso;944945208;Bilbao;Calle Santiago Brouard;Errekalde;2.0;2.0;90.0;2.0;True;False;False;False;False;False;13.333333333333334
162520920;1400;Piso;944947506;Bilbao;Calle Henao;Abando - Albia;3.0;3.0;110.0;5.0;True;False;False;False;False;False;12.727272727272727
161947170;750;Apartamento;944943394;Bilbao;;Abando - Albia;1.0;1.0;45.0;2.0;True;False;False;False;False;False;16.666666666666668
162553500;1500;Piso;944943394;Bilbao;Calle Simón Bolívar;Indautxu;4.0;3.0;135.0;5.0;True;False;False;False;False;False;11.11111111111111
161728949;800;Piso;944684358;Bilbao;;Abando - Albia;1.0;1.0;40.0;2.0;True;False;False;False;False;False;20.0
163074708;1800;Piso;944945831;Bilbao;Luis Iruarrizaga Kalea;Ibaiondo;5.0;3.0;160.0;1.0;True;False;False;False;False;False;11.25
163074705;875;Piso;944946379;Bilbao;;Indautxu;2.0;1.0;67.0;5.0;True;False;False;False;False;False;13.059701492537313
163074414;800;Piso;944946719;Bilbao;Calle Txakolín;Deusto;2.0;1.0;65.0;3.0;True;False;False;False;False;False;12.307692307692308
163074358;950;Piso;944946719;Bilbao;Calle Labayru;Errekalde;3.0;1.0;80.0;5.0;True;False;False;False;False;False;11.875
163074302;875;Piso;944946719;Bilbao;Calle de Elcano;Abando - Albia;2.0;1.0;70.0;6.0;True;False;False;False;False;False;12.5
163073220;950;Piso;944686351;Bilbao;Calle Arturo Campión;Deusto;3.0;1.0;93.0;5.0;True;False;False;False;False;False;10.21505376344086
163072556;900;Apartamento;944943215;Bilbao;Poza Lizentziatuaren Kalea;Indautxu;1.0;1.0;60.0;5.0;True;False;False;False;False;False;15.0
163072490;1800;Piso;944946379;Bilbao;;Abando - Albia;2.0;2.0;90.0;2.0;True;False;False;False;False;False;20.0
163070588;1150;Apartamento;944942279;Bilbao;;Abando - Albia;1.0;1.0;66.0;;True;False;False;True;False;False;17.424242424242426
163069538;900;Piso;944943215;Bilbao;Extremadura Kalea;Deusto;3.0;1.0;90.0;4.0;False;False;False;False;False;True;10.0
163069486;1200;Piso;944945831;Bilbao;;Indautxu;2.0;2.0;85.0;;True;False;False;False;False;True;14.117647058823529
163067377;1050;Apartamento;944684361;Bilbao;Alameda Urquijo;Indautxu;2.0;1.0;70.0;;False;False;False;False;False;False;15.0
163066904;820;Piso;Unknown;Bilbao;Alameda Urquijo;Indautxu;1.0;1.0;45.0;;True;False;False;False;False;False;18.22222222222222
163064710;855;Piso;Unknown;Bilbao;Avenida Madariaga;Deusto;3.0;2.0;90.0;;True;False;False;False;False;True;9.5
163064728;1400;Piso;944947431;Bilbao;Calle Henao;Abando - Albia;3.0;3.0;120.0;5.0;True;False;False;False;False;False;11.666666666666666
161878414;900;Piso;944947861;Bilbao;Somera;Ibaiondo;2.0;1.0;70.0;4.0;False;False;False;False;False;True;12.857142857142858
163062005;790;Piso;944943215;Bilbao;Gordóniz Kalea;Errekalde;2.0;1.0;65.0;1.0;True;False;False;False;False;False;12.153846153846153
163061946;900;Piso;944945831;Bilbao;;Deusto;3.0;1.0;90.0;4.0;True;False;False;False;False;False;10.0
163060463;900;Piso;944947506;Bilbao;Calle Extremadura;Deusto;3.0;1.0;87.0;4.0;False;False;False;False;False;True;10.344827586206897
163060332;785;Piso;944945304;Bilbao;;Begoña - Santutxu;3.0;1.0;80.0;;True;False;False;True;False;False;9.8125
163060124;730;Apartamento;944947506;Bilbao;Calle del Correo;Ibaiondo;1.0;1.0;50.0;5.0;True;False;False;False;False;False;14.6
163059224;1400;Piso;944943215;Bilbao;Marcelino Oreja Kalea;Indautxu;4.0;2.0;100.0;5.0;True;False;False;False;False;False;14.0
163058105;800;Piso;944943317;Bilbao;Calle Labayru;Errekalde;3.0;1.0;75.0;3.0;True;False;False;False;False;False;10.666666666666666
163056802;1050;Piso;944943215;Bilbao;Basurtuko Geltokiko Kalea;Basurtu - Zorrotza;2.0;1.0;70.0;2.0;True;False;False;False;False;False;15.0
163056141;750;Piso;944947845;Bilbao;Calle Resurrección M de Azkue;Begoña - Santutxu;2.0;1.0;75.0;5.0;True;False;False;False;False;False;10.0
163054582;1800;Piso;944945817;Bilbao;;Abando - Albia;5.0;3.0;189.0;6.0;True;False;False;False;False;False;9.523809523809524
163053800;1000;Piso;944684531;Bilbao;Calle Santa María;Ibaiondo;1.0;1.0;68.0;4.0;True;False;False;False;False;False;14.705882352941176
163053230;1250;Piso;944948162;Bilbao;;Errekalde;4.0;2.0;100.0;2.0;True;False;False;False;False;False;12.5
163053161;940;Piso;931335749;Bilbao;;Ibaiondo;2.0;1.0;78.0;;False;False;False;False;True;False;12.051282051282051
163052767;800;Piso;931335749;Bilbao;;Deusto;1.0;1.0;70.0;;False;False;False;False;True;False;11.428571428571429
162737165;1000;Piso;944943016;Bilbao;;Abando - Albia;1.0;1.0;70.0;6.0;True;False;False;False;False;False;14.285714285714286
162705469;700;Piso;944947026;Bilbao;;Uribarri;2.0;1.0;65.0;3.0;False;False;False;True;False;False;10.76923076923077
160476267;1600;Piso;944946379;Bilbao;;Abando - Albia;2.0;2.0;110.0;7.0;True;False;False;False;False;False;14.545454545454545
162623099;1100;Piso;944943581;Bilbao;;Deusto;2.0;2.0;90.0;;False;False;False;False;False;False;12.222222222222221
162379981;800;Piso;944943581;Bilbao;;Deusto;1.0;;50.0;;False;False;False;False;False;False;16.0
162532871;1100;Piso;944943581;Bilbao;;Deusto;2.0;2.0;90.0;5.0;True;False;False;False;False;False;12.222222222222221
162683342;800;Piso;944685741;Bilbao;;Abando - Albia;1.0;1.0;65.0;;False;False;False;False;False;False;12.307692307692308
162746505;1800;Piso;944948913;Bilbao;;Deusto;4.0;2.0;100.0;2.0;True;False;False;False;False;False;18.0
163046012;850;Piso;931335749;Bilbao;;Errekalde;3.0;1.0;85.0;;False;False;False;False;True;False;10.0
163045926;850;Piso;916355203;Bilbao;Huertas de la Villa;Uribarri;2.0;1.0;83.0;2.0;False;False;False;False;False;False;10.240963855421686
163043350;1400;Piso;Unknown;Bilbao;Calle Henao;Abando - Albia;3.0;3.0;120.0;;True;False;False;False;False;True;11.666666666666666
163043004;1400;Piso;931335749;Bilbao;;Abando - Albia;4.0;2.0;140.0;;False;False;False;False;True;False;10.0
163042590;1060;Piso;944943215;Bilbao;Landin Felix Doctor Kalea;Errekalde;3.0;2.0;90.0;1.0;True;False;False;False;False;False;11.777777777777779
163042497;900;Apartamento;944943351;Bilbao;Erronda Kalea;Ibaiondo;1.0;1.0;92.0;2.0;True;False;False;False;False;False;9.782608695652174
163042495;1100;Piso;944943351;Bilbao;Bailén Kalea;Ibaiondo;2.0;2.0;110.0;4.0;True;False;False;False;False;False;10.0
163042492;800;Piso;944943351;Bilbao;Artekale Kalea;Ibaiondo;1.0;1.0;60.0;4.0;False;False;False;False;False;True;13.333333333333334
163042489;2200;Piso;944943351;Bilbao;Don Diego López Haroko Kale Nagusia;Abando - Albia;3.0;2.0;140.0;2.0;True;False;False;False;False;False;15.714285714285714
163041219;1000;Piso;944943412;Bilbao;;Abando - Albia;2.0;1.0;87.0;4.0;True;False;False;False;False;False;11.494252873563218
163040914;1300;Piso;944685068;Bilbao;;Basurtu - Zorrotza;4.0;1.0;70.0;3.0;True;False;False;False;False;False;18.571428571428573
163040664;1200;Piso;944943215;Bilbao;José María de Escuza Kalea;Indautxu;2.0;2.0;85.0;2.0;True;False;False;False;False;False;14.117647058823529
163040507;940;Piso;944945806;Bilbao;Biarritz Kalea;Errekalde;1.0;1.0;62.0;5.0;True;False;False;False;False;False;15.161290322580646
163040495;940;Piso;931335749;Bilbao;;Ibaiondo;2.0;1.0;78.0;;False;False;False;False;True;False;12.051282051282051
163040425;940;Piso;931335749;Bilbao;;Ibaiondo;2.0;1.0;78.0;;False;False;False;False;True;False;12.051282051282051
163039333;1300;Piso;944684312;Bilbao;Paseo Uribitarte;Abando - Albia;1.0;1.0;78.0;4.0;True;False;False;False;False;False;16.666666666666668
162594519;1975;Piso;944684073;Bilbao;;Abando - Albia;3.0;2.0;110.0;;True;False;False;False;False;False;17.954545454545453
163038852;790;Piso;944948953;Bilbao;Calle Urazurrutia;Ibaiondo;2.0;1.0;65.0;5.0;False;False;False;True;False;False;12.153846153846153
163038289;1200;Piso;944942475;Bilbao;Henao;Abando - Albia;2.0;2.0;75.0;3.0;True;False;False;False;False;False;16.0
163035867;990;Piso;944945682;Bilbao;Calle General Eraso;Deusto;3.0;1.0;80.0;5.0;True;False;False;False;False;False;12.375
163034291;950;Ático;944945803;Bilbao;Calle Luis Power;Deusto;1.0;1.0;75.0;;True;True;False;False;False;False;12.666666666666666
163033990;850;Piso;944685068;Bilbao;;Errekalde;2.0;1.0;66.0;3.0;True;False;False;False;False;False;12.878787878787879
161253211;1300;Piso;944686017;Bilbao;Calle Iparraguirre;Indautxu;3.0;2.0;99.0;5.0;True;False;False;False;False;False;13.131313131313131
162210817;1050;Piso;944686017;Bilbao;;Indautxu;3.0;2.0;102.0;;True;False;False;True;False;False;10.294117647058824
162538497;750;Piso;Unknown;Bilbao;Barrio de la Cruz;Begoña - Santutxu;2.0;1.0;67.0;;False;False;False;False;False;False;11.194029850746269
162237271;850;Piso;944945682;Bilbao;Calle Fernández del Campo;Indautxu;2.0;1.0;60.0;4.0;False;False;False;False;False;False;14.166666666666666
163031726;730;Piso;944682682;Bilbao;Zamakola;Ibaiondo;2.0;1.0;730.0;;True;False;False;False;False;True;1.0
162512265;1500;Piso;944685068;Bilbao;;Indautxu;3.0;2.0;119.0;2.0;True;False;False;False;False;False;12.605042016806722
161749654;1000;Piso;944685068;Bilbao;;Indautxu;2.0;1.0;68.0;1.0;True;False;False;False;False;False;14.705882352941176
163031381;1050;Piso;944946379;Bilbao;;Indautxu;3.0;1.0;88.0;3.0;True;False;False;False;False;False;11.931818181818182
163031338;1860;Piso;944684312;Bilbao;;Abando - Albia;4.0;2.0;174.0;4.0;True;False;False;False;False;False;10.689655172413794
163030711;995;Piso;944683702;Bilbao;Alameda Recalde;Errekalde;2.0;2.0;80.0;3.0;True;False;False;False;False;False;12.4375
163030480;1350;Piso;944946193;Bilbao;Alameda San Mamés;Indautxu;3.0;3.0;120.0;3.0;True;False;False;False;False;False;11.25
163029277;1850;Piso;944943215;Bilbao;Heliodoro de la Torre Kalea;Deusto;5.0;2.0;110.0;10.0;True;False;False;False;False;False;16.818181818181817
163026791;875;Piso;944947506;Bilbao;Calle Hurtado de Amézaga;Abando - Albia;2.0;2.0;75.0;3.0;False;False;False;True;False;False;11.666666666666666
